Country code,Country,Category,Demographic Group,Rank,Time Spent/User,Formatted,TIme spent change (%)
MEX,Mexico,Sports,Female (18+),36,0.23x,0.23,-0.77
IND,India,Sports,Male (18+),1,1.28x,1.28,0.28
IND,India,Games / Sports,Male (18+),2,1.26x,1.26,0.26
IND,India,Games / Strategy,Male (18+),3,1.23x,1.23,0.23
IND,India,Games / Action,Male (18+),4,1.22x,1.22,0.22
IND,India,Finance,Male (18+),5,1.20x,1.20,0.2
IND,India,News,Male (18+),6,1.19x,1.19,0.19
IND,India,Travel,Male (18+),7,1.16x,1.16,0.16
IND,India,Games / Racing,Male (18+),8,1.14x,1.14,0.14
IND,India,Games / Card,Male (18+),9,1.11x,1.11,0.11
IND,India,Games / Casino,Male (18+),10,1.11x,1.11,0.11
IND,India,Weather,Male (18+),11,1.09x,1.09,0.09
IND,India,Games / Board,Male (18+),12,1.09x,1.09,0.09
IND,India,Games / Role Playing,Male (18+),13,1.07x,1.07,0.07
IND,India,Business,Male (18+),14,1.06x,1.06,0.06
IND,India,Entertainment,Male (18+),15,1.04x,1.04,0.04
IND,India,Navigation,Male (18+),16,1.03x,1.03,0.03
IND,India,Productivity,Male (18+),17,1.03x,1.03,0.03
IND,India,Education,Male (18+),18,1.01x,1.01,0.01
IND,India,Photo & Video,Male (18+),19,1.00x,1.00,0
IND,India,Health & Fitness,Male (18+),20,1.00x,1.00,0
IND,India,Games / Adventure,Male (18+),21,0.99x,0.99,-0.01
IND,India,Games / Simulation,Male (18+),22,0.98x,0.98,-0.02
IND,India,Social Networking,Male (18+),23,0.97x,0.97,-0.03
IND,India,Utilities,Male (18+),24,0.96x,0.96,-0.04
IND,India,Food & Drink,Male (18+),25,0.95x,0.95,-0.05
IND,India,Music,Male (18+),26,0.94x,0.94,-0.06
IND,India,Medical,Male (18+),27,0.93x,0.93,-0.07
IND,India,Graphics & Design,Male (18+),28,0.89x,0.89,-0.11
IND,India,Games / Trivia,Male (18+),29,0.86x,0.86,-0.14
IND,India,Games / Casual,Male (18+),30,0.85x,0.85,-0.15
IND,India,Games / Music,Male (18+),31,0.84x,0.84,-0.16
IND,India,Shopping,Male (18+),32,0.84x,0.84,-0.16
IND,India,Games / Puzzle,Male (18+),33,0.79x,0.79,-0.21
IND,India,Games / Word,Male (18+),34,0.73x,0.73,-0.27
IND,India,Books,Male (18+),35,0.69x,0.69,-0.31
IND,India,Lifestyle,Male (18+),36,0.67x,0.67,-0.33
IND,India,Lifestyle,Female (18+),1,2.03x,2.03,1.03
IND,India,Books,Female (18+),2,1.97x,1.97,0.97
IND,India,Games / Word,Female (18+),3,1.82x,1.82,0.82
IND,India,Games / Puzzle,Female (18+),4,1.63x,1.63,0.63
IND,India,Shopping,Female (18+),5,1.50x,1.50,0.5
IND,India,Games / Trivia,Female (18+),6,1.49x,1.49,0.49
IND,India,Games / Music,Female (18+),7,1.46x,1.46,0.46
IND,India,Games / Casual,Female (18+),8,1.44x,1.44,0.44
IND,India,Graphics & Design,Female (18+),9,1.35x,1.35,0.35
IND,India,Medical,Female (18+),10,1.24x,1.24,0.24
IND,India,Music,Female (18+),11,1.22x,1.22,0.22
IND,India,Food & Drink,Female (18+),12,1.15x,1.15,0.15
IND,India,Utilities,Female (18+),13,1.13x,1.13,0.13
IND,India,Social Networking,Female (18+),14,1.11x,1.11,0.11
IND,India,Games / Simulation,Female (18+),15,1.08x,1.08,0.08
IND,India,Games / Adventure,Female (18+),16,1.05x,1.05,0.05
IND,India,Education,Female (18+),17,1.04x,1.04,0.04
IND,India,Health & Fitness,Female (18+),18,1.03x,1.03,0.03
IND,India,Photo & Video,Female (18+),19,1.02x,1.02,0.02
IND,India,Productivity,Female (18+),20,0.93x,0.93,-0.07
IND,India,Entertainment,Female (18+),21,0.91x,0.91,-0.09
IND,India,Navigation,Female (18+),22,0.87x,0.87,-0.13
IND,India,Games / Role Playing,Female (18+),23,0.79x,0.79,-0.21
IND,India,Business,Female (18+),24,0.77x,0.77,-0.23
IND,India,Games / Board,Female (18+),25,0.73x,0.73,-0.27
IND,India,Weather,Female (18+),26,0.63x,0.63,-0.37
IND,India,Games / Racing,Female (18+),27,0.62x,0.62,-0.38
IND,India,Games / Card,Female (18+),28,0.57x,0.57,-0.43
IND,India,Travel,Female (18+),29,0.50x,0.50,-0.5
IND,India,News,Female (18+),30,0.38x,0.38,-0.62
IND,India,Finance,Female (18+),31,0.37x,0.37,-0.63
IND,India,Games / Action,Female (18+),32,0.35x,0.35,-0.65
IND,India,Games / Strategy,Female (18+),33,0.29x,0.29,-0.71
IND,India,Games / Sports,Female (18+),34,0.23x,0.23,-0.77
IND,India,Games / Casino,Female (18+),35,0.18x,0.18,-0.82
IND,India,Sports,Female (18+),36,0.14x,0.14,-0.86
